172.17.0.1 - - [16/Dec/2020:05:21:40 +0000] "GET /favicon.ico HTTP/1.1" 404 489 "http://127.0.0.1:8032/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:21:46 +0000] "GET / HTTP/1.1" 200 1099 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:21:46 +0000] "GET /assets/css/theme.css HTTP/1.1" 200 398 "http://127.0.0.1:8032/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:21:46 +0000] "GET /favicon.ico HTTP/1.1" 404 489 "http://127.0.0.1:8032/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:22:14 +0000] "GET / HTTP/1.1" 200 1101 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:22:14 +0000] "GET /assets/css/theme.css HTTP/1.1" 200 398 "http://127.0.0.1:8032/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:22:15 +0000] "GET /favicon.ico HTTP/1.1" 404 489 "http://127.0.0.1:8032/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:23:05 +0000] "-" 408 0 "-" "-"
172.17.0.1 - - [16/Dec/2020:05:23:24 +0000] "GET / HTTP/1.1" 200 1128 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:23:24 +0000] "GET /assets/css/theme.css HTTP/1.1" 200 398 "http://127.0.0.1:8032/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:23:25 +0000] "GET /favicon.ico HTTP/1.1" 404 489 "http://127.0.0.1:8032/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
